"BasinID","Tree.ID","X.Ally","Y.Ally","Elevation.Ally","Total.Height.Ally","Height.To.Crown.Base.Ally","Max.Crown.Diameter.Ally","Min.Crown.Diameter.Ally","Crown.Rotation.Ally","R.Ally","G.Ally","B.Ally","DBH.Ally","Lean.Angle.From.Vertical.Ally","Lean.Azimuth.Ally","Status.Code.Ally","TopX.Ally","TopY.Ally","X.Bob","Y.Bob","Elevation.Bob","Total.Height.Bob","Height.To.Crown.Base.Bob","Max.Crown.Diameter.Bob","Min.Crown.Diameter.Bob","Crown.Rotation.Bob","R.Bob","G.Bob","B.Bob","DBH.Bob","Lean.Angle.From.Vertical.Bob","Lean.Azimuth.Bob","Status.Code.Bob","TopX.Bob","TopY.Bob","diffX","diffY","diffTopX","diffTopY","diff","diffTop","PlotID","Study","Year","Plot_Number","Plot_Name","Tag_Num","Species","DBH_cm","LiDAR_visible","Distance","Azimuth","Anomaly_Num","Anomaly1","Anomaly2","Anomaly3","Bear_damage_percent","Note","Xfield","Yfield","hanusHt","fvsHt","origdiffX.Ally","origdiffY.Ally","origdiff.Ally","origdiffX.Bob","origdiffY.Bob","origdiff.Bob","heightdiff","TopX","TopY","Distance_m","Xlidar","Ylidar","Elevation","Height_m","CBH_m","MinCrownDia_m","MaxCrownDia_m","rotation","R","G","B","DataFile.x","FileTitle","Total.return.count","Return.1.count","Return.2.count","Return.3.count","Return.4.count","Return.5.count","Return.6.count","Return.7.count","Return.8.count","Return.9.count","Other.return.count","Elev.minimum","Elev.maximum","Elev.mean","Elev.mode","Elev.stddev","Elev.variance","Elev.CV","Elev.IQ","Elev.skewness","Elev.kurtosis","Elev.AAD","Elev.MAD.median","Elev.MAD.mode","Elev.L1","Elev.L2","Elev.L3","Elev.L4","Elev.L.CV","Elev.L.skewness","Elev.L.kurtosis","Elev.P01","Elev.P05","Elev.P10","Elev.P20","Elev.P25","Elev.P30","Elev.P40","Elev.P50","Elev.P60","Elev.P70","Elev.P75","Elev.P80","Elev.P90","Elev.P95","Elev.P99","Canopy.relief.ratio","Elev.SQRT.mean.SQ","Elev.CURT.mean.CUBE","Int.minimum","Int.maximum","Int.mean","Int.mode","Int.stddev","Int.variance","Int.CV","Int.IQ","Int.skewness","Int.kurtosis","Int.AAD","Int.L1","Int.L2","Int.L3","Int.L4","Int.L.CV","Int.L.skewness","Int.L.kurtosis","Int.P01","Int.P05","Int.P10","Int.P20","Int.P25","Int.P30","Int.P40","Int.P50","Int.P60","Int.P70","Int.P75","Int.P80","Int.P90","Int.P95","Int.P99","Profile.area","GridHighX","GridHighY","PolyArea","GridMaxHt","DataFile.y","Points","High.point.X","High.point.Y","High.point.elevation","GroundElev"
1684,"46_33_TSHE",412810.184,5281456.3355,337.77517,36.31556,21.789335,4.633515,4.633515,0,244,120,50,0.418,0.364029,118.897828,0,412810.385999742,5281456.22400014,412810.23012,5281456.352416,-32767,36.31242,21.787452,4.633515,4.633515,0,244,120,50,0.418,0.303841,125.38203,0,412810.387119899,5281456.24091607,-0.0461200000136159,-0.0169160002842546,-0.00112015631748363,-0.0169159304350615,0.0491243876997244,0.0169529776930024,46,"T3",2021,46,"46_B_Alt-2_Poly",33,"TSHE",41.8,"Y",5.4,305,0,0,NA,NA,NA,NA,412809.386578961,5281456.13731276,35.0442967685014,28.9594686640466,0.797421039023902,0.19818724039942,0.821680288028803,0.843541039037518,0.215103240683675,0.870534829109735,0.00313999999999481,412810.386559821,5281456.23245811,0.325051044302504,412810.702,5281456.154,0,35.838102,15.286215,5.26120021502151,5.26120021502151,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0001684.lda","trees_Clip_0001684",2593,2470,122,1,0,0,0,0,0,0,0,0,3,0.908462,0.190476,0.767902,0.589673,0.845277,1,0.999326,3.022267,0.614541,0.441986,0.489516,0.908462,0.41639,0.106078,0.039016,0.458346,0.254757,0.093701,0.011017,0.055597,0.111194,0.233405,0.289001,0.357599,0.556604,0.679993,0.877014,1.1052,1.289001,1.468994,2.23999,2.532806,2.870237,0.302821,1.189432,1.410894,147,249,186.948708,190.714286,15.557467,242.034791,0.083218,13,0.776636,3.921973,11.910596,186.948708,8.449975,1.093426,1.392555,0.045199,0.1294,0.1648,159,166,172,172,178,178,185,185,191,191,191,198,204,223,230,30.630885,412810,5281456.5,21.74,34.89,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0001684.lda",32932,412810.702,5281456.154,374.089996,338.251894
1686,"46_9_TSHE",412821.4735,5281461.0735,340.392166,35.273649,21.164189,4.823215,4.823215,0,244,120,50,0.443,0.38735,189.047572,0,412821.436000021,5281460.83800013,412821.49062,5281461.087917,-32767,35.274539,21.164723,4.823215,4.823215,0,244,120,50,0.443,0.383273,157.184013,0,412821.582119988,5281460.87041703,-0.017119999974966,-0.0144170001149178,-0.14611996745225,-0.0324169006198645,0.0223817848139146,0.149672643906777,46,"T3",2021,46,"46_B_Alt-2_Poly",9,"TSHE",44.3,"Y",11.6,38,0,0,NA,NA,NA,NA,412820.951673114,5281462.18092474,36.375631896045,30.1450918700066,0.521826886048075,-1.10742473974824,1.2242111146404,0.538946886023041,-1.09300773963332,1.2186589616674,0.000889999999998281,412821.509060005,5281460.85420858,0.163074961011265,412821.346,5281460.852,0,35.244964,18.971571,5.94945874375455,5.94945874375455,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0001686.lda","trees_Clip_0001686",2860,2684,174,2,0,0,0,0,0,0,0,0,3,1.064566,0.190476,0.822692,0.676822,0.772795,1.36924,0.579545,2.185307,0.695175,0.649506,0.71553,1.064566,0.464031,0.07656,0.010192,0.435888,0.164989,0.021964,0.011581,0.061005,0.126984,0.243988,0.324005,0.430698,0.656793,0.906006,1.155402,1.483194,1.693245,1.815979,2.376178,2.636037,2.838088,0.354855,1.34532,1.545267,134,249,186.002797,183.285714,15.92875,253.725071,0.085637,13,0.562535,3.599875,12.149544,186.002797,8.722713,0.902872,1.452057,0.046896,0.103508,0.166468,153,166,166,172,178,178,178,185,185,191,191,198,204,217,230,36.490096,412821.5,5281461,27.8,34.85,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0001686.lda",37182,412821.346,5281460.852,375.665009,340.420045
1825,"46_35_TSHE",412813.315,5281457.579,338.844642,35.139532,21.083719,4.403978,4.403978,0,244,120,50,0.389,0.467974,175.203201,0,412813.339000024,5281457.29299972,412813.39012,5281457.379417,-32767,35.064343,21.038605,4.403978,4.403978,0,244,120,50,0.389,0.21136,221.081751,0,412813.305119864,5281457.28191684,-0.0751199999940582,0.199582999572158,0.0338801597245038,0.0110828708857298,0.213251935787995,0.0356468126208732,46,"T3",2021,46,"46_B_Alt-2_Poly",35,"TSHE",38.9,"Y",4.6,344,0,0,NA,NA,NA,NA,412812.542068163,5281457.4618038,33.4293491558807,27.5248638805489,0.772931837011129,0.117196199484169,0.781766316643875,0.848051837005187,-0.0823868000879884,0.852044308165139,0.0751890000000017,412813.322059944,5281457.28745828,0.220878618158284,412813.108,5281457.233,0,35.157816,20.068213,6.48400877290855,6.48400877290855,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0001825.lda","trees_Clip_0001825",4724,4435,287,2,0,0,0,0,0,0,0,0,3,0.930182,0.380952,0.65516,0.429235,0.704335,0.872986,0.93693,3.686384,0.517173,0.430008,0.452544,0.930182,0.359615,0.062434,0.042611,0.386608,0.173614,0.118491,0.014008,0.076996,0.171997,0.354608,0.424011,0.502991,0.656207,0.833496,1.005005,1.199106,1.296997,1.394403,1.749698,2.256842,2.859761,0.310061,1.137709,1.313431,140,249,184.833192,184.984127,15.37475,236.382925,0.083182,19,0.571753,3.760872,11.686584,184.833192,8.417428,0.695561,1.33792,0.045541,0.082633,0.158946,153,159,166,172,172,178,178,185,185,191,191,198,204,210,230,31.502574,412813,5281457.5,33.02,34.48,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0001825.lda",48136,412813.108,5281457.233,373.983002,338.825186
1898,"46_19_TSHE",412820.145,5281437.42,349.441546,35.038253,21.022951,5.438185,5.438185,0,244,120,50,0.531,0.385932,73.254249,0,412820.370999854,5281437.48799996,412820.18112,5281437.379917,-32767,35.014128,21.008477,5.438185,5.438185,0,244,120,50,0.531,0.691573,63.586525,0,412820.559619862,5281437.56791693,-0.0361200000043027,0.0400829995051026,-0.188620008470025,-0.0799169708043337,0.0539564755116278,0.204851726421265,46,"T3",2021,46,"46_B_Alt-2_Poly",19,"TSHE",53.1,"Y",15.6,156,0,0,NA,NA,NA,NA,412820.155091632,5281438.78869086,40.673472523106,33.9886568368975,-0.0100916319643147,-1.36869086045772,1.36872806376438,0.026028368039988,-1.40877385996282,1.40901428823748,0.024124999999998,412820.465309858,5281437.52795844,0.16764275363527,412820.619,5281437.461,0,34.774456,17.102448,7.82415217840672,7.82415217840672,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0001898.lda","trees_Clip_0001898",5000,4794,205,1,0,0,0,0,0,0,0,0,3,0.947961,0.285714,0.707775,0.500945,0.746628,1.003021,0.773528,2.870578,0.588531,0.492508,0.471778,0.947961,0.393911,0.071281,0.028295,0.415535,0.180958,0.07183,0.011983,0.063995,0.138,0.303009,0.367981,0.446689,0.607599,0.757492,1.075989,1.289001,1.371002,1.496002,2.035004,2.3451,2.82901,0.315987,1.182994,1.366271,134,255,184.7638,176.253968,15.812388,250.031616,0.085582,19,0.63215,3.88846,12.094837,184.7638,8.655061,0.826442,1.323363,0.046844,0.095487,0.1529,153,159,166,172,172,178,178,185,185,191,191,198,204,210,230,32.480308,412820.5,5281437.5,48.08,34.29,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0001898.lda",83153,412820.619,5281437.461,384.479004,349.704548
2026,"46_30_TSHE",412805.372,5281447.884,340.911499,34.456201,20.673721,4.618021,4.618021,0,244,120,50,0.416,0.569451,142.176376,0,412805.582000023,5281447.61349997,412805.63512,5281447.892916,-32767,34.368763,20.621258,4.618021,4.618021,0,244,120,50,0.416,0.406702,164.425602,0,412805.70061997,5281447.65791611,-0.263120000017807,-0.00891600083559752,-0.118619946530089,-0.0444161361083388,0.26327101906642,0.126662878782995,46,"T3",2021,46,"46_B_Alt-2_Poly",30,"TSHE",41.6,"Y",9.9,237,0,0,NA,NA,NA,NA,412805.507161377,5281447.64807355,34.935425610761,28.8626284103427,-0.135161377023906,0.235926449298859,0.271900509962312,0.127958622993901,0.244842450134456,0.276262980846763,0.0874379999999988,412805.641309996,5281447.63570804,0.361598578409974,412805.429,5281447.343,0,34.311232,21.713186,5.09522858340526,5.09522858340526,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0002026.lda","trees_Clip_0002026",4050,3792,254,4,0,0,0,0,0,0,0,0,3,1.05567,0.428571,0.750561,0.563341,0.710981,1.111023,0.664485,2.531049,0.624137,0.518494,0.450426,1.05567,0.421317,0.070705,0.027125,0.399099,0.167819,0.064381,0.015493,0.082454,0.18399,0.376007,0.459991,0.536011,0.712006,0.878998,1.064398,1.423004,1.571014,1.754199,2.190002,2.524994,2.89154,0.35189,1.295238,1.479885,140,255,186.818519,189.285714,15.493971,240.063129,0.082936,13,0.669666,3.955623,11.815373,186.818519,8.428442,0.868487,1.43508,0.045116,0.103042,0.170266,159,166,172,172,178,178,185,185,191,191,191,198,204,217,230,35.49122,412805.5,5281447.5,20.39,34,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0002026.lda",30649,412805.429,5281447.343,375.365997,341.054765
2085,"46_36_TSHE",412816.8615,5281455.0115,340.847262,34.751597,20.850958,4.702647,4.702647,0,244,120,50,0.427,1.293992,58.973639,0,412817.533999986,5281455.41599999,412816.76212,5281454.974917,-32767,34.797356,20.878414,4.702647,4.702647,0,244,120,50,0.427,0.937296,44.928825,0,412817.164119804,5281455.37791681,0.0993799999705516,0.0365829998627305,0.369880181795452,0.0380831835791469,0.105899481930288,0.371835552034175,46,"T3",2021,46,"46_B_Alt-2_Poly",36,"TSHE",42.7,"Y",3.7,44,0,0,NA,NA,NA,NA,412816.380235971,5281455.70155726,35.5298095376272,29.3915445276208,0.481264028989244,-0.690057259984314,0.841304990865988,0.381884029018693,-0.726640259847045,0.820878479953111,0.0457590000000039,412817.349059895,5281455.3969584,0.520524386924064,412817.864,5281455.473,0,35.047853,18.316216,5.77020052466329,5.77020052466329,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0002085.lda","trees_Clip_0002085",3243,3092,150,1,0,0,0,0,0,0,0,0,3,0.854715,0.571429,0.688339,0.473811,0.805344,0.953506,1.1214,3.661704,0.558398,0.381989,0.355573,0.854715,0.369909,0.096248,0.041005,0.432786,0.260195,0.110851,0.02342,0.089996,0.144012,0.279999,0.339493,0.411194,0.520996,0.615997,0.760205,1.170404,1.292999,1.432611,1.824005,2.270697,2.888162,0.284905,1.097361,1.301491,140,255,185.685476,183.809524,14.60518,213.311285,0.078655,13,0.772051,4.685013,10.660306,185.685476,7.804847,0.816733,1.544466,0.042033,0.104644,0.197886,153,166,172,172,178,178,185,185,185,191,191,198,204,217,230,28.569212,412817,5281455.5,26.15,33.83,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0002085.lda",35504,412817.864,5281455.473,375.625,340.577147
2204,"46_47_TSHE",412813.1845,5281441.287,346.524207,34.264065,20.558439,4.785852,4.785852,0,244,120,50,0.438,0.79142,91.937385,0,412813.657499996,5281441.271,412813.20162,5281441.303917,-32767,34.269149,20.56149,4.785852,4.785852,0,244,120,50,0.438,0.563331,101.209882,0,412813.532120147,5281441.23841697,-0.0171200000331737,-0.0169170005246997,0.125379848526791,0.0325830290094018,0.0240682219511238,0.129544433288461,46,"T3",2021,46,"46_B_Alt-2_Poly",47,"TSHE",43.8,"Y",10.6,187,0,0,NA,NA,NA,NA,412812.51818496,5281442.51901079,36.1136434460114,29.9115759312251,0.666315039969049,-1.23201079014689,1.40065210510223,0.683435040002223,-1.21509378962219,1.39410773309714,0.00508399999999654,412813.594810071,5281441.25470848,0.144594821960677,412813.527,5281441.127,0,34.220689,20.944078,5.21989715007226,5.21989715007226,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0002204.lda","trees_Clip_0002204",3669,3482,187,0,0,0,0,0,0,0,0,0,3,0.903722,0.047619,0.737662,0.544146,0.816249,1.037018,0.811183,2.716398,0.604559,0.502991,0.700367,0.903722,0.408595,0.08634,0.023888,0.452124,0.21131,0.058465,0.010986,0.059393,0.102997,0.204987,0.273987,0.3534,0.518982,0.747986,0.950787,1.15799,1.311005,1.614001,2.035004,2.408594,2.797642,0.301241,1.166495,1.364134,134,255,186.49523,176.253968,16.752066,280.631725,0.089826,13,0.900934,4.261575,12.659291,186.49523,9.011741,1.386179,1.588896,0.048322,0.153819,0.176314,153,166,166,172,178,178,178,185,185,191,191,198,210,217,236,31.263828,412813.5,5281441.5,21.4,33.49,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0002204.lda",33170,412813.527,5281441.127,380.785004,346.564315
2268,"46_34_TSHE",412811.621206,5281459.587335,337.478983,33.496315,20.097789,4.710269,4.710269,0,244,120,50,0.428,0.504539,357.433827,0,412811.607999686,5281459.88199948,412811.40312,5281459.972916,-32767,33.606911,20.164147,4.710269,4.710269,0,244,120,50,0.428,0.801041,84.932539,0,412811.871119885,5281460.01441599,0.218086000008043,-0.385580999776721,-0.2631201990298,-0.132416508160532,0.44298330757301,0.294561319203505,46,"T3",2021,46,"46_B_Alt-2_Poly",34,"TSHE",42.8,"Y",6.7,344,0,0,NA,NA,NA,NA,412811.963229716,5281459.48045336,35.5833158158431,29.4391830097858,-0.342023716017138,0.106881639920175,0.358334909365803,-0.560109716025181,0.492462639696896,0.745816562891335,0.110595999999994,412811.739559785,5281459.94820774,0.353645643659431,412811.386,5281459.956,0,33.722407,21.449497,3.53958713979385,3.53958713979385,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0002268.lda","trees_Clip_0002268",3005,2680,323,2,0,0,0,0,0,0,0,0,3,1.038976,0.428571,0.787016,0.619395,0.757492,1.188019,0.765405,2.679692,0.662011,0.529999,0.407575,1.038976,0.437414,0.084336,0.0268,0.421005,0.192806,0.061269,0.013041,0.071411,0.157806,0.346008,0.42099,0.475006,0.630005,0.802002,1.127991,1.458008,1.609009,1.716003,2.260609,2.73841,2.920013,0.346325,1.303326,1.507298,140,242,182.863561,183.714286,14.828065,219.871525,0.081088,19,0.683448,4.079343,11.470323,182.863561,8.06921,0.844696,1.311754,0.044127,0.104681,0.162563,153,159,166,172,172,172,178,185,185,191,191,191,198,210,230,34.565428,412811.5,5281460,9.84,33.18,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0002268.lda",16530,412811.386,5281459.956,370.973999,337.251592
2396,"46_18_TSHE",412823.2595,5281441.572,348.610789,33.475711,20.085427,4.710269,4.710269,0,244,120,50,0.428,0.698056,110.901345,0,412823.6404998,5281441.42650008,412823.37462,5281441.805417,-32767,33.539374,20.123625,4.710269,4.710269,0,244,120,50,0.428,1.167837,132.124276,0,412823.88161994,5281441.34691705,-0.115120000031311,-0.233417000621557,-0.241120140301064,0.0795830208808184,0.260261619503094,0.253914117904699,46,"T3",2021,46,"46_B_Alt-2_Poly",18,"TSHE",42.8,"Y",13.9,137,0,0,NA,NA,NA,NA,412823.289777205,5281442.87418355,35.5833158158431,29.4391830097858,-0.0302772049908526,-1.30218354985118,1.30253549151072,0.0848427950404584,-1.06876654922962,1.07212883396655,0.0636630000000054,412823.76105987,5281441.38670857,0.253998575730655,412823.984,5281441.265,0,33.262128,20.911102,4.69194114716617,4.69194114716617,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0002396.lda","trees_Clip_0002396",4058,3864,193,1,0,0,0,0,0,0,0,0,3,1.045439,1.761905,0.684939,0.469141,0.655169,1.047501,0.516075,2.666663,0.56439,0.510986,0.825427,1.045439,0.387391,0.040897,0.026681,0.370553,0.10557,0.068875,0.016565,0.072998,0.168381,0.413971,0.498238,0.582071,0.757794,0.995972,1.17099,1.366876,1.545738,1.718189,1.887186,2.325133,2.85498,0.34848,1.249787,1.405996,140,255,187.056432,189.285714,15.753181,248.162701,0.084216,13,0.787257,4.455326,11.787351,187.056432,8.463531,0.915916,1.600677,0.045246,0.108219,0.189126,159,166,172,172,178,178,185,185,191,191,191,198,204,217,236,35.578128,412823.5,5281441.5,17.29,32.85,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0002396.lda",27286,412823.984,5281441.265,382.084015,348.821887
2399,"46_8_TSHE",412823.166,5281465.219,341.393555,33.617587,20.170552,4.403978,4.403978,0,244,120,50,0.389,0.646321,118.423554,0,412823.499499804,5281465.03850011,412823.145517,5281465.064476,-32767,33.648039,20.188823,4.403978,4.403978,0,244,120,50,0.389,0.235122,152.572535,0,412823.209119908,5281464.94191738,0.0204830000293441,0.154523999430239,0.290379895537626,0.0965827284380794,0.155875654577996,0.30602076263709,46,"T3",2021,46,"46_B_Alt-2_Poly",8,"TSHE",38.9,"Y",14.8,33,0,0,NA,NA,NA,NA,412821.870657718,5281465.45232441,33.4293491558807,27.5248638805489,1.29534228204284,-0.233324410393834,1.31618840145839,1.27485928201349,-0.387848409824073,1.33255115396709,0.0304519999999968,412823.354309856,5281464.99020874,0.217788263214382,412823.441,5281465.19,0,33.529138,19.305552,4.14285759627699,4.14285759627699,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0002399.lda","trees_Clip_0002399",2920,2739,178,3,0,0,0,0,0,0,0,0,3,1.020178,0.952381,0.697396,0.486361,0.683602,0.779243,0.898194,3.641544,0.523972,0.402985,0.397003,1.020178,0.379591,0.057799,0.059692,0.372083,0.152265,0.157254,0.011178,0.063995,0.125906,0.436609,0.52874,0.598999,0.828003,0.973999,1.102997,1.225983,1.307983,1.408191,1.962103,2.694099,2.892623,0.340059,1.235701,1.418517,140,249,186.89589,190.174603,14.741629,217.315639,0.078876,13,0.515386,4.010449,11.338917,186.89589,8.06251,0.52088,1.283767,0.043139,0.064605,0.159227,153,166,172,172,178,178,185,185,191,191,191,198,204,210,236,34.2688,412823.5,5281465,13.48,32.93,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0002399.lda",20495,412823.441,5281465.19,375.009003,341.479865
2500,"46_32_TSHE",412808.1265,5281454.3135,338.779023,33.343379,20.006027,4.171872,4.171872,0,244,120,50,0.361,0.524914,135,0,412808.342500153,5281454.09749985,412808.47812,5281454.194916,-32767,33.195926,19.917556,4.171872,4.171872,0,244,120,50,0.361,0.235141,3.366461,0,412808.486120007,5281454.3309161,-0.351619999972172,0.118584000505507,-0.143619853246491,-0.233416250906885,0.371077875325814,0.274061687278557,46,"T3",2021,46,"46_B_Alt-2_Poly",32,"TSHE",36.1,"Y",6.1,279,0,0,NA,NA,NA,NA,412807.785101122,5281453.99425024,31.7914119732151,26.0741969736525,0.341398878023028,0.319249760359526,0.467411599561882,0.6930188779952,0.200665759854019,0.72148590591606,0.147452999999999,412808.41431008,5281454.21420797,0.171991839683564,412808.526,5281454.345,0,33.410707,23.789385,2.84342594576829,2.84342594576829,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0002500.lda","trees_Clip_0002500",2557,2374,181,2,0,0,0,0,0,0,0,0,3,1.108637,0.904762,0.663141,0.439756,0.598158,0.875,0.467411,2.85484,0.524175,0.425018,0.388237,1.108637,0.372307,0.03474,0.046139,0.335824,0.093311,0.123927,0.014008,0.06601,0.160608,0.553986,0.696991,0.785004,0.89801,1.010986,1.171594,1.354205,1.571991,1.723596,1.986194,2.329608,2.827439,0.369546,1.291766,1.435952,147,242,184.399296,177.15873,14.167334,200.713348,0.07683,13,0.816858,4.275395,10.68219,184.399296,7.654441,0.972281,1.296204,0.04151,0.127022,0.16934,159,166,166,172,178,178,178,185,185,191,191,191,204,210,226.07959,38.193394,412808.5,5281454,6.35,32.49,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0002500.lda",10482,412808.526,5281454.345,372.121002,338.710295
2554,"46_24_TSHE",412812.6445,5281435.448,348.033089,32.70889,19.625333,4.823215,4.823215,0,244,120,50,0.443,0.443707,288.649539,0,412812.404500248,5281435.52899992,412812.392626,5281435.411028,-32767,32.727988,19.636792,4.823215,4.823215,0,244,120,50,0.443,0.393892,282.680256,0,412812.173119813,5281435.46041638,0.251874000008684,0.0369720002636313,0.23138043563813,0.0685835387557745,0.25457305569103,0.241330909301638,46,"T3",2021,46,"46_B_Alt-2_Poly",24,"TSHE",44.3,"Y",17,187,0,0,NA,NA,NA,NA,412811.738221162,5281436.16671542,36.375631896045,30.1450918700066,0.906278837996069,-0.718715419992805,1.15667332775289,0.654404837987386,-0.755687420256436,0.999654524881033,0.0190980000000067,412812.288810031,5281435.49470815,0.369494807828644,412812.594,5281435.703,0,32.952142,19.690256,6.3980193312646,6.3980193312646,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0002554.lda","trees_Clip_0002554",3743,3565,176,2,0,0,0,0,0,0,0,0.001007,3,0.916703,0.286625,0.779986,0.608379,0.85086,0.986496,1.063352,3.077828,0.632974,0.372986,0.338375,0.916703,0.418306,0.119354,0.040733,0.456316,0.285326,0.097375,0.024017,0.079111,0.151001,0.278015,0.328506,0.38501,0.506989,0.625,0.815204,1.091003,1.315002,1.673206,2.263806,2.625805,2.889008,0.305335,1.203562,1.433781,134,249,185.341972,183.285714,14.786222,218.632356,0.079778,13,0.574807,4.240466,11.209568,185.341972,8.02435,0.548757,1.304305,0.043295,0.068386,0.162543,153,166,166,172,178,178,178,185,191,191,191,198,198,210,230,30.702305,412812.5,5281435.5,32.15,32.34,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0002554.lda",41606,412812.594,5281435.703,380.740997,347.788855
2609,"46_17_TSHE",412821.797,5281446.4155,346.082547,32.391245,19.434747,4.748205,4.748205,0,244,120,50,0.433,0.986109,211.950909,0,412821.501999916,5281445.94249986,412821.81412,5281446.424417,-32767,32.385506,19.431303,4.748205,4.748205,0,244,120,50,0.433,0.797996,203.38207,0,412821.635120099,5281446.01041723,-0.017119999974966,-0.00891700014472008,-0.133120183192659,-0.0679173711687326,0.0193030383806222,0.149444814161344,46,"T3",2021,46,"46_B_Alt-2_Poly",17,"TSHE",43.3,"Y",9.3,128,0,0,NA,NA,NA,NA,412821.138500009,5281447.31434828,35.8495490821288,29.6762815150405,0.65849999099737,-0.898848280310631,1.1142488362843,0.675619990972336,-0.889931280165911,1.11733614262638,0.00573899999999838,412821.568560007,5281445.97645855,0.311075812283326,412821.291,5281445.836,0,32.567667,21.624664,4.73516086134212,4.73516086134212,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0002609.lda","trees_Clip_0002609",5373,4799,560,14,0,0,0,0,0,0,0,0,3,1.139231,0,0.777345,0.604265,0.682342,1.29599,0.322912,2.009975,0.667854,0.643005,1.059021,1.139231,0.445339,0.039149,0.006475,0.390912,0.087908,0.01454,0.014008,0.069,0.153015,0.357397,0.442017,0.531006,0.801801,1.059021,1.347992,1.631415,1.738007,1.856604,2.282013,2.521801,2.752569,0.379744,1.37913,1.545985,147,249,186.752466,190.714286,14.297478,204.417867,0.076558,13,0.584764,4.440607,10.768611,186.752466,7.716004,0.412536,1.397032,0.041317,0.053465,0.181056,153,166,172,172,178,178,185,185,191,191,191,198,204,210,230,40.362708,412821.5,5281446,17.61,32.23,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0002609.lda",23397,412821.291,5281445.836,378.468994,345.901327
